word,count_a,count_b,delta_cos,neighbor_jaccard,change_score
দুয়,252,107,0.30578,0.0101,1.14279
ব্রাহ্মণ,1535,430,0.43613,0.07527,1.14279
মানিয়া,197,39,0.2854,0.0,1.1427
লৌহ,56,29,0.30556,0.0101,1.14268
নুতন,89,27,0.30555,0.0101,1.14267
প্রভু,628,183,0.32612,0.02041,1.14265
ঢের,721,278,0.30547,0.0101,1.14263
বিকাশ,399,442,0.34705,0.03093,1.1426
ব্রাউন,25,74,0.30535,0.0101,1.14257
আনমনে,48,49,0.28512,0.0,1.14256
পিতামহ,141,99,0.30527,0.0101,1.14254
বলির,56,23,0.28508,0.0,1.14254
মালিক,376,772,0.30517,0.0101,1.14249
জাল,738,1065,0.39014,0.05263,1.14244
ধাতু,119,33,0.30503,0.0101,1.14241
কল্যাণী,244,164,0.28481,0.0,1.1424
রাই,80,60,0.30488,0.0101,1.14234
অনুপম,220,37,0.30485,0.0101,1.14232
বিদেশীর,65,26,0.28458,0.0,1.14229
জো,564,212,0.30477,0.0101,1.14228
বকুল,91,145,0.38982,0.05263,1.14228
তাকে,340,447,0.30471,0.0101,1.14225
অকালে,84,51,0.28445,0.0,1.14223
বৃহস্পতি,37,20,0.28441,0.0,1.14221
সুষ্ঠু,27,60,0.28443,0.0,1.14221
নিরুপায়,253,162,0.3046,0.0101,1.1422
একট,27,34,0.28433,0.0,1.14217
নিগ্রো,30,35,0.28431,0.0,1.14216
উমা,104,79,0.2843,0.0,1.14215
সুরমা,455,63,0.30443,0.0101,1.14212
প্রতিপত্তি,73,60,0.28417,0.0,1.14208
শনি,30,32,0.28414,0.0,1.14207
আবিষ্কার,66,91,0.28406,0.0,1.14203
ইচ্ছামত,82,34,0.28404,0.0,1.14202
স্বর্গে,284,94,0.3248,0.02041,1.14199
পাকাইয়া,111,35,0.30412,0.0101,1.14196
আসলে,346,1069,0.32462,0.02041,1.1419
কোচম্যান,31,25,0.2838,0.0,1.1419
কাবুলী,68,23,0.28376,0.0,1.14188
শ্রীমান,35,64,0.28367,0.0,1.14184
হীরু,106,75,0.28368,0.0,1.14184
নতুবা,261,77,0.30385,0.0101,1.14183
বাল্যকালে,132,30,0.28367,0.0,1.14183
দুর্ভাগ্য,162,139,0.30382,0.0101,1.14181
শুক,28,64,0.28359,0.0,1.1418
একদম,154,416,0.34536,0.03093,1.14175
বীরত্ব,194,72,0.30369,0.0101,1.14174
প্রার্থী,44,28,0.28328,0.0,1.14164
নচেৎ,196,150,0.30343,0.0101,1.14162
তপস্যা,168,77,0.30338,0.0101,1.14159
পরিপূর্ণ,733,200,0.34497,0.03093,1.14156
সশরীরে,50,46,0.28301,0.0,1.14151
ইয়া,49,107,0.36625,0.04167,1.14146
লেশমাত্র,350,50,0.30283,0.0101,1.14132
অনর্থক,185,66,0.28262,0.0,1.14131
প্রভাব,312,431,0.30283,0.0101,1.14131
কখনও,23,59,0.28246,0.0,1.14123
দুলে,116,233,0.32324,0.02041,1.14121
তাহাকে,281,45,0.30257,0.0101,1.14118
শান্তিনিকেতন,61,88,0.28237,0.0,1.14118
মাঝির,113,53,0.3025,0.0101,1.14115
আনল,35,168,0.32298,0.02041,1.14108
উঠিলে,167,23,0.30234,0.0101,1.14107
অবিশ্যি,141,816,0.28208,0.0,1.14104
উচ্চারণে,24,54,0.28207,0.0,1.14104
সেব,336,278,0.32287,0.02041,1.14103
অযোগ্য,120,76,0.28204,0.0,1.14102
হইতেছেন,92,30,0.28202,0.0,1.14101
দেখিত,423,61,0.32281,0.02041,1.141
বাধে,145,73,0.28198,0.0,1.14099
বন্দোবস্ত,628,286,0.30212,0.0101,1.14096
রাইট,20,73,0.32271,0.02041,1.14095
ছেলেবেলা,218,125,0.30197,0.0101,1.14089
বাস্তবিক,436,115,0.28178,0.0,1.14089
বিসর্জন,271,147,0.30182,0.0101,1.14081
সেইজন্য,253,71,0.28162,0.0,1.14081
আঠ,62,44,0.30179,0.0101,1.14079
অনির্দিষ্ট,38,22,0.30172,0.0101,1.14076
তাঁরা,102,64,0.28151,0.0,1.14075
মৌলবী,47,29,0.28143,0.0,1.14072
কারিগর,45,81,0.28143,0.0,1.14071
তেমনি,2907,2364,0.34323,0.03093,1.14069
অবহেলায়,49,31,0.28128,0.0,1.14064
উপেক্ষা,323,160,0.32204,0.02041,1.14061
ডা,53,97,0.30137,0.0101,1.14059
নিয়তি,35,94,0.28116,0.0,1.14058
সুভাষ,26,83,0.28114,0.0,1.14057
অংশ,1186,585,0.32192,0.02041,1.14055
ভিটা,82,73,0.28109,0.0,1.14055
রাজু,202,83,0.30123,0.0101,1.14052
সরাসরি,34,156,0.30124,0.0101,1.14052
খাস,99,227,0.30122,0.0101,1.14051
লাখে,36,20,0.28092,0.0,1.14046
কালাচাঁদ,32,88,0.28086,0.0,1.14043
ছদ্মবেশ,155,182,0.28083,0.0,1.14041
উৎকৃষ্ট,185,78,0.30099,0.0101,1.14039
বাহিরে,2395,603,0.28078,0.0,1.14039
বসুন্ধ,40,23,0.2807,0.0,1.14035
অলস,162,149,0.34253,0.03093,1.14034
চিত,178,186,0.30076,0.0101,1.14028
নীলিমা,175,86,0.28055,0.0,1.14028
একখানি,1359,247,0.38579,0.05263,1.14027
অজ্ঞাত,290,213,0.30072,0.0101,1.14026
একদা,178,154,0.30072,0.0101,1.14026
ভরিয়ে,25,51,0.28049,0.0,1.14025
চতুর্দি,234,176,0.30064,0.0101,1.14022
জড়া,30,28,0.28042,0.0,1.14021
দেবের,48,24,0.28036,0.0,1.14018
যোগী,79,71,0.28035,0.0,1.14017
তাহাতে,397,23,0.3211,0.02041,1.14014
সর্বনেশ,62,51,0.28027,0.0,1.14014
পুঁ,205,133,0.30019,0.0101,1.13999
ভাবল,86,465,0.2799,0.0,1.13995
শঙ্কা,118,49,0.3001,0.0101,1.13995
সত্যনারায়ণ,43,28,0.27989,0.0,1.13995
তুলসী,62,88,0.30004,0.0101,1.13992
এখনো,1299,996,0.32053,0.02041,1.13986
সেরাত্রে,84,307,0.27971,0.0,1.13986
কলিক,404,41,0.27971,0.0,1.13985
প্রকৃতির,710,471,0.34147,0.03093,1.13981
রিক্ত,58,58,0.27959,0.0,1.1398
বদলা,52,119,0.32039,0.02041,1.13979
কঙ্কাল,84,206,0.32028,0.02041,1.13973
অনর্গল,64,70,0.27942,0.0,1.13971
অপবিত্র,123,24,0.27932,0.0,1.13966
নানাভাবে,34,77,0.27931,0.0,1.13965
এতখানি,171,190,0.27929,0.0,1.13964
সূত্র,276,220,0.27923,0.0,1.13962
ভাঙ্গে,60,20,0.32,0.02041,1.13959
ডুবিয়া,251,25,0.31996,0.02041,1.13957
স্থূল,175,74,0.29924,0.0101,1.13952
গাঁথা,128,73,0.279,0.0,1.1395
তুলেছিল,50,118,0.279,0.0,1.1395
পুণ্য,258,113,0.34085,0.03093,1.1395
দিতে,736,440,0.29917,0.0101,1.13948
বাবাজীর,26,24,0.27878,0.0,1.13939
এইজন্যই,119,27,0.27874,0.0,1.13937
অবিশ্রাম,176,21,0.2787,0.0,1.13935
অন্ততঃ,348,100,0.27865,0.0,1.13932
মাই,64,165,0.31943,0.02041,1.1393
ছটি,31,24,0.29871,0.0101,1.13926
জুলুম,54,127,0.27847,0.0,1.13923
প্রকাশ্য,126,59,0.27831,0.0,1.13915
বাধায়,38,37,0.2783,0.0,1.13915
আজকাল,904,947,0.3616,0.04167,1.13914
নিদ্রিত,306,41,0.34011,0.03093,1.13913
সত্ত্বে,350,497,0.34008,0.03093,1.13911
দি,264,274,0.36148,0.04167,1.13907
বাক্য,641,177,0.31897,0.02041,1.13907
উপস্থিত,4003,1293,0.3189,0.02041,1.13904
মুসলমানে,83,64,0.29828,0.0101,1.13904
চক্রবর্তী,363,447,0.33992,0.03093,1.13903
ছটায়,33,58,0.29821,0.0101,1.13901
অন্যদি,241,317,0.33985,0.03093,1.139
রামলাল,83,22,0.27801,0.0,1.139
হরির,36,21,0.27798,0.0,1.13899
আত্মসাৎ,108,48,0.27797,0.0,1.13898
নক্সা,37,32,0.29817,0.0101,1.13898
লাগলো,165,583,0.29816,0.0101,1.13898
টেক্কা,30,59,0.27781,0.0,1.13891
ধাঁধা,39,86,0.31857,0.02041,1.13888
চাবাগান,36,20,0.2777,0.0,1.13885
স্থাপিত,308,77,0.27768,0.0,1.13884
অগাধ,141,99,0.27763,0.0,1.13882
বিষ্,36,41,0.27762,0.0,1.13881
রাণু,70,103,0.27763,0.0,1.13881
সুব্রতর,126,307,0.27756,0.0,1.13878
দুর্দশা,119,57,0.29764,0.0101,1.13872
সতেরো,85,112,0.33929,0.03093,1.13872
প্রবাসী,71,80,0.27736,0.0,1.13868
আদেশ,1527,488,0.40499,0.06383,1.13867
মোগল,284,70,0.33907,0.03093,1.13861
প্রহরীর,89,49,0.27716,0.0,1.13858
কারা,81,64,0.27702,0.0,1.13851
রামধন,29,43,0.27698,0.0,1.13849
ইহাই,884,92,0.29706,0.0101,1.13843
আর্য,116,228,0.36017,0.04167,1.13842
মৃত্যুকালে,93,20,0.29699,0.0101,1.13839
বংশী,78,668,0.33856,0.03093,1.13835
ধরিব,162,28,0.29671,0.0101,1.13826
সেইখানেই,385,168,0.33835,0.03093,1.13825
দুয়েক,35,92,0.27647,0.0,1.13824
দুর্দান্ত,100,77,0.27648,0.0,1.13824
যুবা,170,50,0.31726,0.02041,1.13822
সিপাহী,323,65,0.35966,0.04167,1.13816
নেপথ্যে,40,37,0.27628,0.0,1.13814
পুলকিত,131,35,0.29647,0.0101,1.13813
ম্যা,25,52,0.27626,0.0,1.13813
উত্তীর্ণ,327,124,0.31704,0.02041,1.13811
বাড়ল,21,79,0.27622,0.0,1.13811
থোক,27,50,0.27621,0.0,1.1381
ভূমিকা,152,249,0.31697,0.02041,1.13808
জানিতাম,247,20,0.29632,0.0101,1.13806
নিভৃ,111,63,0.31669,0.02041,1.13794
দেওয়ায়,57,32,0.27586,0.0,1.13793
দুচারটি,25,33,0.27581,0.0,1.13791
অন্তর্যামী,158,28,0.27576,0.0,1.13788
বেহ,68,54,0.27563,0.0,1.13781
ময়দানে,20,62,0.27563,0.0,1.13781
সেইখানে,676,144,0.31644,0.02041,1.13781
বেলায়,384,461,0.35894,0.04167,1.1378
শশাঙ্কমোহন,20,103,0.27555,0.0,1.13778
প্রেত,51,46,0.27552,0.0,1.13776
ঘোরতর,154,57,0.27548,0.0,1.13774
ভাবছি,66,274,0.29565,0.0101,1.13772
প্রেয়সী,51,23,0.27541,0.0,1.13771
সা,152,63,0.27541,0.0,1.1377
ধীর,211,210,0.31603,0.02041,1.13761
অনুকরণ,143,82,0.29539,0.0101,1.1376
খালি,772,1491,0.27519,0.0,1.1376
বধূর,141,33,0.27519,0.0,1.1376
বালিক,283,20,0.29536,0.0101,1.13758
রাখি,1636,423,0.35847,0.04167,1.13757
পক্ষী,131,39,0.27506,0.0,1.13753
কেবল,6516,3212,0.27502,0.0,1.13751
দাউ,69,107,0.33687,0.03093,1.13751
নির্বিক,104,202,0.33688,0.03093,1.13751
পল্লীর,121,139,0.31583,0.02041,1.13751
বন্দি,252,412,0.29517,0.0101,1.13749
ল্যাবরেটরি,26,81,0.29513,0.0101,1.13746
করিবে,3424,332,0.33675,0.03093,1.13745
সবকিছু,43,433,0.27491,0.0,1.13745
অধ্যায়,441,89,0.33669,0.03093,1.13742
রাজি,648,782,0.295,0.0101,1.1374
ভাণ্ড,104,57,0.29497,0.0101,1.13738
টানাটানি,213,160,0.27475,0.0,1.13737
ডাকিয়া,1418,130,0.29495,0.0101,1.13737
বিধাতা,300,94,0.29493,0.0101,1.13736
ঠেল,62,118,0.29489,0.0101,1.13735
অন্তরালে,256,119,0.33652,0.03093,1.13733
রোজা,45,44,0.27451,0.0,1.13725
ফাঁদ,101,133,0.33625,0.03093,1.1372
সন্ধ্যাবেল,23,22,0.27434,0.0,1.13717
ছিছি,39,21,0.27429,0.0,1.13714
বাজি,304,167,0.35758,0.04167,1.13712
মাঝেমাঝে,90,101,0.27408,0.0,1.13704
অকারণে,258,217,0.27406,0.0,1.13703
শ্যামা,142,51,0.27385,0.0,1.13693
দিয়াছ,513,52,0.33557,0.03093,1.13686
কাঁপ,255,640,0.29386,0.0101,1.13683
বিচিত্র,830,1157,0.33549,0.03093,1.13682
ঠাক,27,46,0.27362,0.0,1.13681
চাটুয্য,27,30,0.27356,0.0,1.13678
করিয়াছ,1986,179,0.33533,0.03093,1.13674
এলো,253,1028,0.31428,0.02041,1.13673
দাদুর,23,142,0.29365,0.0101,1.13672
ভজু,37,287,0.27338,0.0,1.13669
বলিয়াছ,314,41,0.27334,0.0,1.13667
একমাত্র,1525,1400,0.31412,0.02041,1.13665
অধিষ্ঠিত,117,27,0.27323,0.0,1.13661
পুরোপুরি,23,318,0.31404,0.02041,1.13661
শ্যামসুন্দর,41,33,0.27299,0.0,1.13649
দুলি,92,35,0.27285,0.0,1.13643
সমূলে,57,28,0.29307,0.0101,1.13643
চালায়,58,171,0.27275,0.0,1.13638
সন্তুষ্ট,453,184,0.29297,0.0101,1.13638
দিল্লী,268,205,0.3346,0.03093,1.13637
এগ,56,36,0.27264,0.0,1.13632
মৈত্র,44,83,0.27263,0.0,1.13631
কোনম,284,103,0.29276,0.0101,1.13628
অল্পকাল,68,37,0.27255,0.0,1.13627
পদ্মা,136,48,0.33431,0.03093,1.13623
চিহ্নিত,51,81,0.27244,0.0,1.13622
মুখুজ্যে,33,58,0.27242,0.0,1.13621
সাহসে,141,56,0.27235,0.0,1.13618
জমিদারি,168,74,0.29253,0.0101,1.13617
দেখিবে,253,23,0.29254,0.0101,1.13617
অতিশয়,865,192,0.35562,0.04167,1.13614
রায়,1828,2098,0.35556,0.04167,1.13611
সেইজন্যই,144,63,0.27221,0.0,1.1361
মিশ্রিত,133,58,0.27212,0.0,1.13606
আকবর,233,74,0.31289,0.02041,1.13604
অধঃপতন,113,26,0.27198,0.0,1.13599
সেখানক,285,196,0.27195,0.0,1.13597
সিদ্ধি,124,124,0.27189,0.0,1.13595
বদলাইয়া,111,30,0.27186,0.0,1.13593
বিদ্রোহী,173,75,0.31265,0.02041,1.13592
কর্ণে,213,36,0.27183,0.0,1.13591
গাঙ,23,112,0.3336,0.03093,1.13587
জামাইবাবু,83,146,0.27167,0.0,1.13584
টানা,106,328,0.29187,0.0101,1.13583
মিশ্র,56,159,0.2716,0.0,1.1358
মাসির,68,47,0.27156,0.0,1.13578
শোচনীয়,157,81,0.29176,0.0101,1.13578
যতখানি,54,94,0.29171,0.0101,1.13576
শ্মশানে,114,163,0.29166,0.0101,1.13573
সাজা,181,234,0.27137,0.0,1.13569
কার্যে,395,45,0.27135,0.0,1.13568
আসা,591,981,0.2915,0.0101,1.13565
গানে,157,307,0.31212,0.02041,1.13565
শেষপর্যন্ত,43,88,0.27128,0.0,1.13564
বাসা,808,519,0.31207,0.02041,1.13563
প্রতিদিন,602,270,0.33307,0.03093,1.13561
শুন্য,34,59,0.27107,0.0,1.13553
নইলে,1107,1091,0.33287,0.03093,1.13551
অসভ্যতা,24,35,0.271,0.0,1.1355
পরিবর্,306,95,0.31179,0.02041,1.13549
শম্ভু,153,56,0.29117,0.0101,1.13549
তুলিত,136,21,0.2911,0.0101,1.13545
দুরাশা,92,32,0.27089,0.0,1.13544
হাঁপাইতে,105,33,0.33271,0.03093,1.13543
গালি,277,59,0.27084,0.0,1.13542
মন্টু,37,114,0.2708,0.0,1.1354
সর্বাগ্রে,114,99,0.27076,0.0,1.13538
দাঁড়ি,31,34,0.27067,0.0,1.13534
মুচি,54,35,0.29086,0.0101,1.13533
চোখাচোখি,78,240,0.27061,0.0,1.13531
পুল,402,534,0.35396,0.04167,1.13531
সম্মিলিত,181,56,0.27057,0.0,1.13529
হিত,93,30,0.27056,0.0,1.13528
বাছিয়া,138,22,0.29073,0.0101,1.13526
পরীর,98,28,0.2705,0.0,1.13525
কারোর,43,99,0.29064,0.0101,1.13522
জয়ন্তী,131,27,0.27041,0.0,1.13521
বিশেষত,210,157,0.27035,0.0,1.13518
একান্ত,866,424,0.31111,0.02041,1.13515
ছবিখানা,29,41,0.27005,0.0,1.13502
দেখান,123,51,0.27004,0.0,1.13502
প্রতিবাদে,46,50,0.27002,0.0,1.13501
বহুকাল,290,169,0.29018,0.0101,1.13499
পূজায়,68,22,0.26995,0.0,1.13498
ঢুলু,22,30,0.26989,0.0,1.13495
অঞ্চলে,312,321,0.39754,0.06383,1.13494
পারুল,53,108,0.26987,0.0,1.13493
বান্দা,21,70,0.28999,0.0101,1.1349
জোগায়,27,35,0.26978,0.0,1.13489
উৎস,148,242,0.33161,0.03093,1.13488
ব্যতীত,720,115,0.31058,0.02041,1.13488
এইজন্য,378,68,0.26969,0.0,1.13485
বিজিত,38,74,0.28988,0.0101,1.13484
দুএকব,78,116,0.26967,0.0,1.13483
কষে,48,126,0.26962,0.0,1.13481
রোমান্স,38,40,0.26955,0.0,1.13477
ভিত,58,69,0.28963,0.0101,1.13472
অক্ষম,209,107,0.28958,0.0101,1.13469
পিঁপড়,22,98,0.28959,0.0101,1.13469
স্বাভাবিক,899,929,0.33121,0.03093,1.13468
বড়োলোক,85,22,0.26932,0.0,1.13466
ভীষণভাবে,24,61,0.26932,0.0,1.13466
চাইল,73,373,0.26926,0.0,1.13463
গুম,90,180,0.28943,0.0101,1.13462
অভিনেত্রী,27,64,0.26912,0.0,1.13456
সেত,108,93,0.39668,0.06383,1.13451
পোল,21,34,0.26896,0.0,1.13448
প্রফেস,51,65,0.26886,0.0,1.13443
কেষ্টর,26,31,0.26879,0.0,1.1344
ভবিষ্যৎ,400,283,0.28898,0.0101,1.13439
জননীর,234,34,0.26876,0.0,1.13438
ইউরোপ,363,87,0.28889,0.0101,1.13434
কোনও,108,122,0.28885,0.0101,1.13432
পরিধেয়,30,27,0.26861,0.0,1.13431
পশ্চা,509,291,0.3094,0.02041,1.13429
হয়এ,47,22,0.26858,0.0,1.13429
রাজ্যে,332,236,0.28868,0.0101,1.13424
বিধ,174,101,0.26847,0.0,1.13423
নিগূঢ়,143,45,0.26843,0.0,1.13421
দুখানি,152,85,0.26839,0.0,1.13419
অদৃষ্ট,338,70,0.30916,0.02041,1.13417
পরাভূত,104,22,0.26835,0.0,1.13417
প্রতিজ্ঞা,527,182,0.28848,0.0101,1.13414
স্তরে,252,109,0.30907,0.02041,1.13413
জিদ,97,41,0.26813,0.0,1.13407
কও,168,77,0.28825,0.0101,1.13403
ঝি,428,240,0.32989,0.03093,1.13402
রাশি,360,227,0.35134,0.04167,1.134
গণেশের,32,69,0.28812,0.0101,1.13396
মহামূল্য,67,33,0.26787,0.0,1.13394
হালিম,22,30,0.26788,0.0,1.13394
নাশুধু,29,22,0.26786,0.0,1.13393
মহাপুরুষ,263,106,0.28807,0.0101,1.13393
প্রজা,577,206,0.30867,0.02041,1.13392
যদিবা,60,32,0.26781,0.0,1.13391
পানির,25,176,0.30862,0.02041,1.1339
বাবাজি,49,104,0.28801,0.0101,1.1339
উল্লেখ,670,364,0.26777,0.0,1.13389
আটকায়,29,41,0.28796,0.0101,1.13388
সুন্দরভাবে,23,23,0.26771,0.0,1.13386
গ্রামবাসী,60,42,0.26769,0.0,1.13385
জারি,57,95,0.2879,0.0101,1.13385
শির,245,151,0.30845,0.02041,1.13382
সমরেশের,35,20,0.26764,0.0,1.13382
আপনমনে,58,72,0.28782,0.0101,1.13381
চললো,28,65,0.26747,0.0,1.13374
জানাইল,271,67,0.3083,0.02041,1.13374
বড়কর্তা,28,34,0.26747,0.0,1.13373
নরনারী,206,68,0.30823,0.02041,1.13371
এতবড়,550,186,0.26739,0.0,1.13369
চিন্,25,28,0.28752,0.0101,1.13366
সিদ্ধ,406,97,0.28749,0.0101,1.13364
কড়ি,172,113,0.28722,0.0101,1.13351
দেখতাম,26,84,0.26691,0.0,1.13346
মিট,29,64,0.30774,0.02041,1.13346
জয়া,113,108,0.2669,0.0,1.13345
আজীবন,90,58,0.26689,0.0,1.13344
ইঙ্গিতে,256,128,0.26685,0.0,1.13343
অনুসরণ,608,455,0.28698,0.0101,1.13339
অনুসারে,464,120,0.28699,0.0101,1.13339
বিশ্বম্ভর,40,23,0.26675,0.0,1.13338
গেঁথে,65,80,0.28691,0.0101,1.13335
মণির,63,40,0.26665,0.0,1.13332
এমনভাবে,206,352,0.28681,0.0101,1.1333
চলিব,114,52,0.28679,0.0101,1.13329
গোটাকয়েক,60,56,0.28676,0.0101,1.13328
দুষ্ট,232,118,0.30735,0.02041,1.13327
